1,3.742857142857143
2,4.0
3,4.122994652406417
4,3.5714285714285716
5,4.2727272727272725
6,3.75
7,3.289855072463768
8,3.8
9,3.057142857142857
10,3.8947368421052633
11,3.945436507936508
12,3.5277777777777777
13,3.725806451612903
14,3.751028806584362
15,3.204081632653061
16,3.5166666666666666
17,4.038461538461538
18,3.6115702479338845
19,3.84
20,3.4285714285714284
21,3.705521472392638
22,3.593984962406015
23,3.9411764705882355
24,3.3320158102766797
25,3.6198347107438016
26,3.4918032786885247
27,3.847826086956522
28,2.8125
29,3.4915254237288136
30,2.8870967741935485
31,3.3760162601626016
32,3.452054794520548
33,3.3
34,3.860215053763441
35,4.248717948717949
36,2.8
37,3.4
38,3.4864864864864864
39,3.7
40,3.328767123287671
41,4.11864406779661
42,4.029411764705882
43,3.6551724137931036
44,4.2727272727272725
45,3.090909090909091
46,3.4098360655737703
47,2.45
48,3.919191919191919
49,3.8
50,4.151515151515151
51,3.5784313725490198
52,3.35
53,4.101941747572815
54,3.435211267605634
55,4.166666666666667
56,3.4804469273743015
57,4.104166666666667
58,4.127092846270928
59,3.4
60,4.069444444444445
61,3.3427835051546393
62,4.388888888888889
63,4.204081632653061
64,4.34375
65,3.801282051282051
66,3.826923076923077
67,4.0606060606060606
68,3.5
69,3.142857142857143
70,2.7586206896551726
71,4.322222222222222
72,3.994047619047619
73,3.556149732620321
74,4.2835820895522385
75,3.9148936170212765
76,3.693877551020408
77,3.605
78,3.607142857142857
79,3.68
80,3.64
81,4.739130434782608
82,3.975925925925926
83,3.72972972972973
84,4.055555555555555
85,4.22463768115942
86,3.5256410256410255
87,2.8857142857142857
88,2.184049079754601
89,3.4214876033057853
90,3.52755905511811
91,3.37987987987988
92,3.5
93,3.890909090909091
94,3.3653846153846154
95,3.4
96,3.453229398663697
97,3.4871794871794872
98,4.1875
99,4.160714285714286
100,3.5
101,3.4959349593495936
102,4.129213483146067
103,3.482269503546099
104,2.850701402805611
105,3.9615384615384617
106,2.9545454545454546
107,3.858490566037736
108,3.2222222222222223
109,3.5542168674698793
110,3.6796875
111,3.6739130434782608
112,3.640909090909091
113,4.392857142857143
114,3.8208955223880596
115,3.338709677419355
116,2.1405405405405404
117,4.258064516129032
118,4.3125
119,3.966666666666667
120,3.4583333333333335
121,4.342391304347826
122,4.2615384615384615
123,2.6363636363636362
124,3.6203389830508477
125,3.5606060606060606
126,3.34375
127,4.072463768115942
128,3.56140350877193
129,2.637630662020906
130,3.4346153846153844
131,2.1983758700696057
132,3.62089552238806
133,3.4458689458689458
134,3.1675213675213674
135,3.323529411764706
136,4.411458333333333
137,3.7526315789473683
138,3.524390243902439
139,3.3
140,3.9019607843137254
141,2.716666666666667
142,3.375
143,3.775
144,3.4488188976377954
145,3.607142857142857
146,3.409090909090909
147,3.4775641025641026
148,3.5859375
149,3.3793103448275863
150,3.1538461538461537
151,2.918181818181818
152,3.538961038961039
153,4.36328125
154,3.8483412322274884
155,3.6904761904761907
156,3.6112895823772373
157,3.3859649122807016
158,3.4
159,4.0
160,3.3594771241830066
161,2.74
162,3.3473684210526318
163,3.7253521126760565
164,3.9857142857142858
165,2.8392857142857144
166,3.85
167,3.659090909090909
168,4.633333333333334
169,3.8633093525179856
170,4.073891625615763
171,3.962962962962963
172,3.2222222222222223
173,3.4310344827586206
174,3.5
175,3.633720930232558
176,4.56
177,3.65
178,4.395833333333333
179,2.8095238095238093
180,3.5
181,3.716666666666667
182,3.8028169014084505
183,3.176470588235294
184,3.5833333333333335
185,3.0576923076923075
186,3.3095238095238093
187,4.130434782608695
188,2.73972602739726
189,4.378125
190,4.096774193548387
191,3.4375
192,3.9076923076923076
193,2.5454545454545454
194,4.375
195,2.6847826086956523
196,3.7222222222222223
197,3.8863636363636362
198,4.055555555555555
199,3.5483870967741935
200,3.641025641025641
201,4.275
202,3.186046511627907
203,3.61
204,4.363013698630137
205,3.355769230769231
206,3.518099547511312
207,2.9285714285714284
208,3.6638198757763973
209,3.80625
210,3.75
211,4.031746031746032
212,3.58
213,4.53125
214,3.8620689655172415
215,3.450636942675159
216,3.6666666666666665
217,3.477272727272727
218,3.861111111111111
219,3.7636363636363637
220,3.786240786240786
221,3.0833333333333335
222,3.769230769230769
223,3.342857142857143
224,3.4074074074074074
225,3.3703703703703702
226,4.086956521739131
227,3.2142857142857144
228,3.4857142857142858
229,3.392405063291139
230,3.92
231,3.7037037037037037
232,4.404761904761905
233,3.253012048192771
234,3.1666666666666665
235,3.3434343434343434
236,3.7222222222222223
237,4.401515151515151
238,3.458174904942966
239,4.164930555555555
240,3.239130434782609
241,4.174825174825175
242,3.5692307692307694
243,3.5
244,4.053571428571429
245,4.148989898989899
246,2.853932584269663
247,3.3717105263157894
248,3.5294117647058822
249,3.8846153846153846
250,3.2
251,3.753875968992248
252,4.023255813953488
253,3.9761904761904763
254,3.478787878787879
255,3.953488372093023
256,3.875
257,3.35
258,3.1160714285714284
259,3.25
260,3.4423076923076925
261,3.0434782608695654
262,4.121951219512195
263,3.6271186440677967
264,3.37888198757764
265,3.2276785714285716
266,3.5766129032258065
267,3.948453608247423
268,3.8260869565217392
269,2.8737864077669903
270,4.37037037037037
271,3.1048387096774195
272,3.5774647887323945
273,3.229357798165138
274,3.0454545454545454
275,3.8870967741935485
276,3.347826086956522
277,3.6222222222222222
278,3.1804245283018866
279,3.774058577405858
280,4.02734375
281,4.096774193548387
282,3.9875
283,3.8410596026490067
284,3.457627118644068
285,3.9922279792746114
286,3.53125
287,4.05
288,3.3823529411764706
289,3.6538461538461537
290,3.5654761904761907
291,3.409090909090909
292,3.3536585365853657
293,3.4782608695652173
294,3.367175572519084
295,3.138888888888889
296,3.88
297,3.619047619047619
298,2.850044365572316
299,2.3333333333333335
300,3.5416666666666665
301,3.3404255319148937
302,3.6875
303,4.0
304,3.3069306930693068
305,3.7916666666666665
306,3.5
307,4.121212121212121
308,3.3627450980392157
309,3.791457286432161
310,3.7976190476190474
311,2.913294797687861
312,3.2022900763358777
313,3.2524752475247523
314,3.8728813559322033
315,3.123076923076923
316,3.3294573643410854
317,3.6147186147186146
318,3.015655577299413
319,3.4038461538461537
320,3.7016129032258065
321,3.7333333333333334
322,3.92
323,3.3461538461538463
324,3.1794871794871793
325,3.7
326,3.2857142857142856
327,3.75
328,3.2
329,4.0
330,3.0136363636363637
331,3.24031007751938
332,3.2325581395348837
333,4.0
334,3.175141242937853
335,3.992248062015504
336,3.4878048780487805
337,4.197530864197531
338,4.101694915254237
339,4.171052631578948
340,3.730769230769231
341,3.25
342,3.8863636363636362
343,3.11875
344,3.5655430711610485
345,3.575
346,3.772277227722772
347,2.979434447300771
348,3.9580152671755724
349,3.504950495049505
350,3.0357142857142856
351,3.855
352,3.9375
353,4.057142857142857
354,3.78
355,2.92
356,3.716666666666667
357,4.469387755102041
358,3.0961538461538463
359,3.6176923076923075
360,4.511961722488039
361,4.05
362,3.7
363,3.7857142857142856
364,3.0568181818181817
365,3.098360655737705
366,3.5365853658536586
367,3.1129905277401893
368,3.3275862068965516
369,3.3506493506493507
370,3.427205882352941
371,3.825
372,4.06875
373,3.8974358974358974
374,3.6219512195121952
375,4.337408312958435
376,4.11
377,3.4120603015075375
378,3.8093525179856114
379,3.5319148936170213
380,3.712328767123288
381,3.8461538461538463
382,4.245283018867925
383,2.6443661971830985
384,3.75974025974026
385,3.7358490566037736
386,3.624521072796935
387,3.9573934837092732
388,2.282225237449118
389,3.3173913043478263
390,3.735632183908046
391,3.6666666666666665
392,3.5238095238095237
393,3.6
394,3.919141914191419
395,3.752032520325203
396,2.325
397,4.135135135135135
398,4.107142857142857
399,3.8118811881188117
400,3.671875
401,4.150375939849624
402,4.069565217391304
403,3.2291666666666665
404,1.65
405,3.9047619047619047
406,2.431578947368421
407,4.193396226415095
408,3.3095238095238093
409,3.772727272727273
410,3.5714285714285716
411,3.6241830065359477
412,3.078488372093023
413,3.3594632768361583
414,3.646153846153846
415,3.4136363636363636
416,3.6530612244897958
417,2.767195767195767
418,4.016666666666667
419,4.407608695652174
420,3.275
421,3.321505376344086
422,2.576329331046312
423,4.098039215686274
424,2.80119825708061
425,4.266233766233766
426,3.761904761904762
427,3.0704697986577183
428,2.2
429,4.277027027027027
430,3.5059952038369304
431,3.7531645569620253
432,3.9
433,4.097560975609756
434,4.681818181818182
435,3.1865671641791047
436,4.013245033112582
437,3.6538461538461537
438,2.670886075949367
439,3.711267605633803
440,3.6717171717171717
441,3.078125
442,3.538961038961039
443,3.883720930232558
444,3.6862745098039214
445,3.4752475247524752
446,4.0
447,3.7745098039215685
448,3.7565789473684212
449,3.6767241379310347
450,3.4074074074074074
451,3.2780678851174936
452,3.823529411764706
453,3.948453608247423
454,2.725
455,2.9276923076923076
456,3.2222222222222223
457,3.226525821596244
458,3.5098039215686274
459,3.3737024221453287
460,2.142857142857143
461,3.557017543859649
462,3.6280487804878048
463,3.8875
464,2.775
465,4.098484848484849
466,3.7408376963350785
467,3.45
468,3.9615384615384617
469,3.2409381663113006
470,3.293103448275862
471,3.502737226277372
